,Log File,state_accept_epoch,state_running_time,state_running_epoch,waiting_time_to_run,spark_driver_start_time,spark_driver_start_time_epoch,spark_driver_memory_MB,spark_executor_memory_MB,memoryStore_capacity_MB,job_result,job_successfully_completed_at_time,job_successfully_completed_at_time_epoch,job_failed_at_time,job_failed_at_time_epoch,waiting_time_to_accept,successful_job_completion_time,failed_job_completion_time
931,application_1513303661803_22970_asrd.cp.big.data.services.team.log,1513780131.0, 17/12/20 14:31:34,1513780294,163, 17/12/20 14:28:33,1513780113,2048.0,5120.0,1247.6, Job completed successfully, 17/12/20 14:37:51,1513780671,,,18,377,
932,application_1513303661803_20971_asrd.cp.big.data.services.team.log,1513729914.0, 17/12/20 00:31:59,1513729919,5, 17/12/20 00:31:48,1513729908,12288.0,5120.0,8601.6, Job completed successfully, 17/12/20 00:32:58,1513729978,,,6,59,
933,application_1513303661803_24396_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
934,application_1513303661803_21898_asrd.cp.big.data.services.team.log,1513746428.0, 17/12/20 05:07:14,1513746434,6, 17/12/20 05:07:04,1513746424,4096.0,4096.0,2764.8, Job completed successfully, 17/12/20 05:09:51,1513746591,,,4,157,
935,application_1513303661803_22519_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
936,application_1513303661803_23843_asrd.cp.big.data.services.team.log,1513791097.0, 17/12/20 17:31:43,1513791103,6, 17/12/20 17:31:33,1513791093,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:38:17,1513791497,,,4,394,
937,application_1513303661803_25352_asrd.cp.big.data.services.team.log,1513825828.0, 17/12/21 03:10:33,1513825833,5, 17/12/21 03:10:24,1513825824,12288.0,10240.0,8601.6, Job completed successfully, 17/12/21 03:11:55,1513825915,,,4,82,
938,application_1513303661803_18681_asrd.cp.big.data.services.team.log,1513645867.0, 17/12/19 01:11:12,1513645872,5, 17/12/19 01:11:03,1513645863,20480.0,18432.0,14540.8, Job completed successfully, 17/12/19 01:12:52,1513645972,,,4,100,
939,application_1513303661803_24717_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
940,application_1513303661803_22402_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
941,application_1513303661803_21471_asrd.cp.big.data.services.team.log,1513736385.0, 17/12/20 02:21:54,1513736514,129, 17/12/20 02:19:38,1513736378,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 02:35:43,1513737343,,,7,829,
942,application_1513303661803_22403_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
943,application_1513303661803_25207_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
944,application_1513303661803_25303_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
945,application_1513303661803_20849_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
946,application_1513303661803_23403_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
947,application_1513303661803_21267_asrd.cp.big.data.services.team.log,1513732569.0, 17/12/20 01:16:14,1513732574,5, 17/12/20 01:16:04,1513732564,20480.0,10240.0,14540.8, Job completed successfully, 17/12/20 01:17:21,1513732641,,,5,67,
948,application_1513303661803_23907_asrd.cp.big.data.services.team.log,1513792027.0, 17/12/20 17:47:13,1513792033,6, 17/12/20 17:47:04,1513792024,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:52:53,1513792373,,,3,340,
949,application_1513303661803_20620_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
950,application_1513303661803_19613_asrd.cp.big.data.services.team.log,1513681373.0, 17/12/19 11:02:59,1513681379,6, 17/12/19 11:02:47,1513681367,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 11:03:24,1513681404,,,6,25,
951,application_1513303661803_20106_asrd.cp.big.data.services.team.log,1513701290.0, 17/12/19 16:34:55,1513701295,5, 17/12/19 16:34:45,1513701285,2048.0,10240.0,1247.6, Job completed successfully, 17/12/19 16:36:03,1513701363,,,5,68,
952,application_1513303661803_24817_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
953,application_1513303661803_22116_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
954,application_1513303661803_24194_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
955,application_1513303661803_23433_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
956,application_1513303661803_20510_asrd.cp.big.data.services.team.log,1513713525.0, 17/12/19 19:58:50,1513713530,5, 17/12/19 19:58:41,1513713521,1024.0,1024.0,511.5, Job failed,,, 17/12/19 19:59:13,1513713553,4,,23
957,application_1513303661803_19022_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
958,application_1513303661803_21969_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
959,application_1513303661803_20963_asrd.cp.big.data.services.team.log,1513729908.0, 17/12/20 00:31:53,1513729913,5, 17/12/20 00:31:43,1513729903,10240.0,10240.0,7168.0, Job completed successfully, 17/12/20 00:32:22,1513729942,,,5,29,
960,application_1513303661803_22907_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
961,application_1513303661803_23735_asrd.cp.big.data.services.team.log,1513789753.0, 17/12/20 17:09:19,1513789759,6, 17/12/20 17:09:09,1513789749,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:15:17,1513790117,,,4,358,
962,application_1513303661803_25354_asrd.cp.big.data.services.team.log,,,,,,,,,4915.2,,,,,,,,
963,application_1513303661803_24229_asrd.cp.big.data.services.team.log,1513796403.0, 17/12/20 19:00:12,1513796412,9, 17/12/20 19:00:00,1513796400,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 19:01:41,1513796501,,,3,89,
964,application_1513303661803_25311_asrd.cp.big.data.services.team.log,1513825542.0, 17/12/21 03:05:48,1513825548,6, 17/12/21 03:05:38,1513825538,12288.0,12480.0,8601.6, Job completed successfully, 17/12/21 03:10:23,1513825823,,,4,275,
965,application_1513303661803_22636_asrd.cp.big.data.services.team.log,1513764170.0, 17/12/20 10:02:55,1513764175,5, 17/12/20 10:02:46,1513764166,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 10:03:24,1513764204,,,4,29,
966,application_1513303661803_22252_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
967,application_1513303661803_28002_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
968,application_1513303661803_23718_asrd.cp.big.data.services.team.log,1513789649.0, 17/12/20 17:07:33,1513789653,4, 17/12/20 17:07:26,1513789646,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 17:13:41,1513790021,,,3,368,
969,application_1513303661803_26218_asrd.cp.big.data.services.team.log,1513871503.0, 17/12/21 15:51:48,1513871508,5, 17/12/21 15:51:40,1513871500,12288.0,10240.0,8601.6, Job completed successfully, 17/12/21 15:52:49,1513871569,,,3,61,
970,application_1513303661803_21282_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
971,application_1513303661803_20607_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
972,application_1513303661803_19037_asrd.cp.big.data.services.team.log,1513652476.0, 17/12/19 03:01:21,1513652481,5, 17/12/19 03:01:11,1513652471,12288.0,3072.0,8601.6, Job completed successfully, 17/12/19 03:01:39,1513652499,,,5,18,
973,application_1513303661803_19829_asrd.cp.big.data.services.team.log,1513693989.0, 17/12/19 14:36:22,1513694182,193, 17/12/19 14:32:49,1513693969,12288.0,4096.0,8601.6, Job completed successfully, 17/12/19 14:45:28,1513694728,,,20,546,
974,application_1513303661803_21214_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
975,application_1513303661803_23358_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
976,application_1513303661803_25258_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
977,application_1513303661803_22377_asrd.cp.big.data.services.team.log,,,,,,,,,143.6,,,,,,,,
978,application_1513303661803_25594_asrd.cp.big.data.services.team.log,1513832505.0, 17/12/21 05:01:50,1513832510,5, 17/12/21 05:01:32,1513832492,512.0,512.0,143.6, Job completed successfully, 17/12/21 05:02:19,1513832539,,,13,29,
979,application_1513303661803_19202_asrd.cp.big.data.services.team.log,1513655433.0, 17/12/19 03:50:48,1513655448,15, 17/12/19 03:50:29,1513655429,20480.0,10240.0,14540.8, Job completed successfully, 17/12/19 04:01:50,1513656110,,,4,662,
980,application_1513303661803_21628_asrd.cp.big.data.services.team.log,1513739505.0, 17/12/20 03:11:50,1513739510,5, 17/12/20 03:11:40,1513739500,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 04:00:18,1513742418,,,5,2908,
981,application_1513303661803_23624_asrd.cp.big.data.services.team.log,1513788726.0, 17/12/20 16:52:10,1513788730,4, 17/12/20 16:52:03,1513788723,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:58:18,1513789098,,,3,368,
982,application_1513303661803_24536_asrd.cp.big.data.services.team.log,1513814462.0, 17/12/21 00:01:09,1513814469,7, 17/12/21 00:01:00,1513814460,8192.0,15360.0,5632.0, Job failed,,, 17/12/21 00:09:29,1513814969,2,,500
983,application_1513303661803_20840_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
984,application_1513303661803_22987_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
985,application_1513303661803_18789_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
986,application_1513303661803_22017_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
987,application_1513303661803_21014_asrd.cp.big.data.services.team.log,1513730180.0, 17/12/20 00:36:25,1513730185,5, 17/12/20 00:36:16,1513730176,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 00:39:03,1513730343,,,4,158,
988,application_1513303661803_28188_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
989,log_105783895.txt,1509760611.0, 17/11/04 01:57:37,1509760657,46, 17/11/04 01:56:47,1509760607,20480.0,18432.0,14540.8, Job failed,,, 17/11/04 01:59:15,1509760755,4,,98
990,application_1513303661803_18579_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
991,application_1513303661803_20177_asrd.cp.big.data.services.team.log,1513702879.0, 17/12/19 17:01:25,1513702885,6, 17/12/19 17:01:13,1513702873,12288.0,3072.0,8601.6, Job completed successfully, 17/12/19 17:01:50,1513702910,,,6,25,
992,application_1513303661803_21688_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
993,application_1513303661803_19763_asrd.cp.big.data.services.team.log,1513692563.0, 17/12/19 14:09:29,1513692569,6, 17/12/19 14:09:09,1513692549,12288.0,12288.0,8601.6, Job failed,,, 17/12/19 15:52:04,1513698724,14,,6155
994,application_1513303661803_24096_asrd.cp.big.data.services.team.log,1513794198.0, 17/12/20 18:23:24,1513794204,6, 17/12/20 18:23:15,1513794195,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 18:29:14,1513794554,,,3,350,
995,log_106212866.txt,1509941584.0, 17/11/06 04:13:08,1509941588,4, 17/11/06 04:13:00,1509941580,12288.0,16384.0,8601.6, Job failed,,, 17/11/06 04:27:49,1509942469,4,,881
996,application_1513303661803_23477_asrd.cp.big.data.services.team.log,1513786936.0, 17/12/20 16:22:21,1513786941,5, 17/12/20 16:22:13,1513786933,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:28:39,1513787319,,,3,378,
997,application_1513303661803_20092_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
998,application_1513303661803_23644_asrd.cp.big.data.services.team.log,1513788824.0, 17/12/20 16:53:49,1513788829,5, 17/12/20 16:53:41,1513788821,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 16:59:41,1513789181,,,3,352,
999,application_1513303661803_20815_asrd.cp.big.data.services.team.log,1513728624.0, 17/12/20 00:10:46,1513728646,22, 17/12/20 00:10:03,1513728603,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 00:12:04,1513728724,,,21,78,
1000,application_1513303661803_23547_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1001,application_1513303661803_22349_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1002,application_1513303661803_24726_asrd.cp.big.data.services.team.log,1513816193.0, 17/12/21 00:29:58,1513816198,5, 17/12/21 00:29:51,1513816191,3072.0,4096.0,1983.0, Job completed successfully, 17/12/21 00:31:34,1513816294,,,2,96,
1003,application_1513303661803_20031_asrd.cp.big.data.services.team.log,1513699279.0, 17/12/19 16:01:24,1513699284,5, 17/12/19 16:01:14,1513699274,512.0,512.0,143.6, Job completed successfully, 17/12/19 16:01:46,1513699306,,,5,22,
1004,application_1513303661803_19365_asrd.cp.big.data.services.team.log,1513663257.0, 17/12/19 06:01:02,1513663262,5, 17/12/19 06:00:53,1513663253,512.0,512.0,143.6, Job completed successfully, 17/12/19 06:01:22,1513663282,,,4,20,
1005,application_1513303661803_19159_asrd.cp.big.data.services.team.log,1513653935.0, 17/12/19 03:25:40,1513653940,5, 17/12/19 03:25:30,1513653930,12288.0,12480.0,8601.6, Job completed successfully, 17/12/19 03:30:34,1513654234,,,5,294,
1006,application_1513303661803_19380_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1007,application_1513303661803_21388_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1008,application_1513303661803_21906_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1009,application_1513303661803_19335_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1010,application_1513303661803_23304_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1011,application_1513303661803_19111_asrd.cp.big.data.services.team.log,,,,,,,,,8601.6,,,,,,,,
1012,application_1513303661803_18582_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1013,application_1513303661803_21180_asrd.cp.big.data.services.team.log,1513731683.0, 17/12/20 01:01:29,1513731689,6, 17/12/20 01:01:19,1513731679,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 01:03:03,1513731783,,,4,94,
1014,application_1513303661803_20909_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1015,application_1513303661803_25691_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1016,application_1513303661803_24440_asrd.cp.big.data.services.team.log,1513802541.0, 17/12/20 20:42:26,1513802546,5, 17/12/20 20:42:17,1513802537,12288.0,12288.0,8601.6, Job completed successfully, 17/12/20 20:44:04,1513802644,,,4,98,
1017,application_1513303661803_25397_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1018,application_1513303661803_25172_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
1019,application_1513303661803_20656_asrd.cp.big.data.services.team.log,1513720679.0, 17/12/19 21:58:04,1513720684,5, 17/12/19 21:57:55,1513720675,15360.0,10240.0,10854.4, Job completed successfully, 17/12/19 22:02:38,1513720958,,,4,274,
1020,application_1513303661803_19199_asrd.cp.big.data.services.team.log,1513655426.0, 17/12/19 03:50:31,1513655431,5, 17/12/19 03:50:22,1513655422,20480.0,10240.0,14540.8, Job completed successfully, 17/12/19 04:02:59,1513656179,,,4,748,
1021,application_1513303661803_22105_asrd.cp.big.data.services.team.log,1513749757.0, 17/12/20 06:02:43,1513749763,6, 17/12/20 06:02:35,1513749755,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:08:34,1513750114,,,2,351,
1022,application_1513303661803_19268_asrd.cp.big.data.services.team.log,1513658444.0, 17/12/19 04:40:49,1513658449,5, 17/12/19 04:40:40,1513658440,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 05:02:34,1513659754,,,4,1305,
1023,application_1513303661803_22409_asrd.cp.big.data.services.team.log,,,,,,,,,2764.8,,,,,,,,
1024,application_1513303661803_18748_asrd.cp.big.data.services.team.log,1513647956.0, 17/12/19 01:46:03,1513647963,7, 17/12/19 01:45:51,1513647951,12288.0,10240.0,8601.6, Job completed successfully, 17/12/19 01:49:55,1513648195,,,5,232,
1025,application_1513303661803_20953_asrd.cp.big.data.services.team.log,1513729884.0, 17/12/20 00:31:29,1513729889,5, 17/12/20 00:31:19,1513729879,12288.0,5120.0,8601.6, Job completed successfully, 17/12/20 00:32:24,1513729944,,,5,55,
1026,application_1513303661803_23870_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1027,application_1513303661803_22887_asrd.cp.big.data.services.team.log,,,,,,,,,511.5,,,,,,,,
1028,application_1513303661803_24189_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1029,application_1513303661803_21447_asrd.cp.big.data.services.team.log,1513736080.0, 17/12/20 02:14:46,1513736086,6, 17/12/20 02:14:35,1513736075,12288.0,12480.0,8601.6, Job completed successfully, 17/12/20 02:19:59,1513736399,,,5,313,
1030,application_1513303661803_24709_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1031,application_1513303661803_21642_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1032,application_1513303661803_20839_asrd.cp.big.data.services.team.log,,,,,,,,,,,,,,,,,
1033,application_1513303661803_20713_asrd.cp.big.data.services.team.log,1513724496.0, 17/12/19 23:01:54,1513724514,18, 17/12/19 23:01:20,1513724480,512.0,512.0,143.6, Job completed successfully, 17/12/19 23:02:24,1513724544,,,16,30,
1034,application_1513303661803_21261_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
1035,application_1513303661803_24292_asrd.cp.big.data.services.team.log,1513796764.0, 17/12/20 19:06:56,1513796816,52, 17/12/20 19:06:00,1513796760,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 19:27:47,1513798067,,,4,1251,
1036,application_1513303661803_22682_asrd.cp.big.data.services.team.log,1513766289.0, 17/12/20 10:38:15,1513766295,6, 17/12/20 10:38:04,1513766284,5120.0,5120.0,3481.6, Job completed successfully, 17/12/20 11:02:02,1513767722,,,5,1427,
1037,application_1513303661803_17999_asrd.cp.big.data.services.team.log,1513638073.0, 17/12/18 23:01:17,1513638077,4, 17/12/18 23:01:09,1513638069,512.0,512.0,143.6, Job completed successfully, 17/12/18 23:01:36,1513638096,,,4,19,
1038,application_1513303661803_20111_asrd.cp.big.data.services.team.log,1513701428.0, 17/12/19 16:37:12,1513701432,4, 17/12/19 16:37:04,1513701424,2048.0,10240.0,1247.6, Job completed successfully, 17/12/19 16:38:31,1513701511,,,4,79,
1039,application_1513303661803_25193_asrd.cp.big.data.services.team.log,1513822398.0, 17/12/21 02:13:26,1513822406,8, 17/12/21 02:13:13,1513822393,12288.0,10240.0,8601.6, Job completed successfully, 17/12/21 02:25:36,1513823136,,,5,730,
1040,application_1513303661803_23043_asrd.cp.big.data.services.team.log,1513782340.0, 17/12/20 15:08:22,1513782502,162, 17/12/20 15:05:35,1513782335,12288.0,10240.0,8601.6, Job completed successfully, 17/12/20 15:16:48,1513783008,,,5,506,
1041,application_1513303661803_18718_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1042,application_1513303661803_21355_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1043,application_1513303661803_18986_asrd.cp.big.data.services.team.log,,,,,,,,,8704.0,,,,,,,,
1044,application_1513303661803_21324_asrd.cp.big.data.services.team.log,1513735262.0, 17/12/20 02:01:09,1513735269,7, 17/12/20 02:00:55,1513735255,512.0,512.0,143.6, Job completed successfully, 17/12/20 02:01:31,1513735291,,,7,22,
1045,application_1513303661803_25782_asrd.cp.big.data.services.team.log,,,,,,,,,5632.0,,,,,,,,
1046,application_1513303661803_23128_asrd.cp.big.data.services.team.log,1513783762.0, 17/12/20 15:29:29,1513783769,7, 17/12/20 15:29:17,1513783757,15360.0,6144.0,10854.4, Job completed successfully, 17/12/20 15:29:48,1513783788,,,5,19,
1047,application_1513303661803_24283_asrd.cp.big.data.services.team.log,1513796696.0, 17/12/20 19:05:05,1513796705,9, 17/12/20 19:04:51,1513796691,12288.0,16384.0,8601.6, Job completed successfully, 17/12/20 19:12:41,1513797161,,,5,456,
1048,application_1513303661803_21380_asrd.cp.big.data.services.team.log,1513735764.0, 17/12/20 02:09:30,1513735770,6, 17/12/20 02:09:20,1513735760,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 02:10:26,1513735826,,,4,56,
1049,application_1513303661803_22460_asrd.cp.big.data.services.team.log,1513754719.0, 17/12/20 07:25:24,1513754724,5, 17/12/20 07:25:16,1513754716,12288.0,6144.0,8601.6, Job failed,,, 17/12/20 07:29:46,1513754986,3,,262
1050,application_1513303661803_20416_asrd.cp.big.data.services.team.log,,,,,,,,,11571.2,,,,,,,,
1051,application_1513303661803_18502_asrd.cp.big.data.services.team.log,,,,,,,,,4198.4,,,,,,,,
1052,application_1513303661803_22193_asrd.cp.big.data.services.team.log,1513750752.0, 17/12/20 06:19:17,1513750757,5, 17/12/20 06:19:09,1513750749,12288.0,6144.0,8601.6, Job completed successfully, 17/12/20 06:24:58,1513751098,,,3,341,
1053,application_1513303661803_20044_asrd.cp.big.data.services.team.log,1513699378.0, 17/12/19 16:03:03,1513699383,5, 17/12/19 16:02:51,1513699371,12288.0,6144.0,8601.6, Job completed successfully, 17/12/19 16:03:27,1513699407,,,7,24,
1054,application_1513303661803_21346_asrd.cp.big.data.services.team.log,,,,,,,,,1983.0,,,,,,,,
1055,application_1513303661803_25884_asrd.cp.big.data.services.team.log,1513857666.0, 17/12/21 12:01:11,1513857671,5, 17/12/21 12:01:01,1513857661,512.0,512.0,143.6, Job completed successfully, 17/12/21 12:01:31,1513857691,,,5,20,
1056,application_1513303661803_19552_asrd.cp.big.data.services.team.log,,,,,,,,,7168.0,,,,,,,,
